Image ID;External ID;Image URL;Object Name;Annotation Type;Annotation Details
cm2oprq0x2aem07997ll6z6bs;Dag10-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7a634024-5b2a-8a8c-4b89-17ea49f29326-Dag10-5.jpg?Expires=1731342067244&KeyName=labelbox-assets-key-3&Signature=ku2LfZHKH04IZBamMjjKt3rCF_o;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aen0799rd5at3xt;Dag10-6.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F4851de22-fe49-0085-b1f9-a027776a6a41-Dag10-6.jpg?Expires=1731342067245&KeyName=labelbox-assets-key-3&Signature=AcICbSLSMw7Ml_ttBYUgqEuujwA;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aeo0799avqt7hiy;Dag10-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F6d5f4532-855b-cb29-e2da-79b5030d5651-Dag10-7.jpg?Expires=1731342067245&KeyName=labelbox-assets-key-3&Signature=GUxkZc1zXkOL48lzcMzG4B4P558;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aer07996i4c2on3;Dag10-10.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F9b13a270-6d73-7a8c-adff-d55f99f75282-Dag10-10.jpg?Expires=1731342067245&KeyName=labelbox-assets-key-3&Signature=lGVp1B6FESo1RwtsD5Xy1xFIDxc;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aes0799tve2swjx;Dag10-11.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F622914f5-1e4e-fc45-4f51-94a992a9a770-Dag10-11.jpg?Expires=1731342067248&KeyName=labelbox-assets-key-3&Signature=on_K62RFfij7mzX7VRIUyCc7QDs;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aet0799ms9nqtvm;Dag10-12.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F9d3ecc75-c664-0889-e15a-65667712c257-Dag10-12.jpg?Expires=1731342067248&KeyName=labelbox-assets-key-3&Signature=KozrxmBVcjUSGtEFKclP8CY4nvk;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aeu0799vlrepa2p;Dag10-13.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F47eb6ee1-41ab-ef63-b10d-a3942935c660-Dag10-13.jpg?Expires=1731342067250&KeyName=labelbox-assets-key-3&Signature=qo1cST1eT-6oAzzR0e7xVGcN0xE;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1ey80735c7vjaf9z;Dag11.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F4f0ed2e8-d8d7-4fa5-2f3f-da7644140f37-Dag11.jpg?Expires=1731342067249&KeyName=labelbox-assets-key-3&Signature=v1zIUb1_ZOTZrh16rzqSllhVzlY;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1ey90735tqg63347;Dag11-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F70178451-1270-6cb7-f715-4ec8326cc9da-Dag11-2.jpg?Expires=1731342067249&KeyName=labelbox-assets-key-3&Signature=FBEGCIka_VrS86GW-2eWDPFrGjU;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eya07359ovxx427;Dag11-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fbc5d1702-0602-4678-eb72-d266c90766a1-Dag11-3.jpg?Expires=1731342067252&KeyName=labelbox-assets-key-3&Signature=GiZqss_86PIL8Hjx_lhfuRV0Nik;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eyb0735ya0mk4o6;Dag11-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F33b55cc9-99eb-ff97-cc1d-768e41addfd1-Dag11-4.jpg?Expires=1731342067252&KeyName=labelbox-assets-key-3&Signature=Jb20ZcFeLaf3mmdN-oMSPMH2uNc;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eyc07353hbqhdtt;Dag11-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fd5434aff-a948-6073-e5b8-fc45f9e5131c-Dag11-5.jpg?Expires=1731342067253&KeyName=labelbox-assets-key-3&Signature=R7zBAkkZUJ_QIThG7lSqUKiVmrA;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eye0735o4n71q6g;Dag11-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F5e324bf7-9f62-3cd2-7795-85b17a97e847-Dag11-7.jpg?Expires=1731342067254&KeyName=labelbox-assets-key-3&Signature=ZfPal8TClUD5xja3Gpc2jzZjYwM;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eyg0735nokhn6b3;Dag11-9.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F1d920deb-fcc3-c1ac-158c-6cbd05169d7a-Dag11-9.jpg?Expires=1731342067254&KeyName=labelbox-assets-key-3&Signature=2KOpXqvXOp_Pw_oVqsASU-QuF2o;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eyh0735an2peh4t;Dag11-10.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F3eb886a3-1958-f7af-e7db-0088be5eb740-Dag11-10.jpg?Expires=1731342067253&KeyName=labelbox-assets-key-3&Signature=0l4N2_EWWvyiLwHD0MUOi8OGihE;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eyi073535hkf75m;Dag11-11.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa367e433-9b58-d7cc-624f-ec6b16e5fdda-Dag11-11.jpg?Expires=1731342067259&KeyName=labelbox-assets-key-3&Signature=sddssgFV-AbHpugMQp4jJx02_mk;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eyj0735jb86mrw6;Dag11-12.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F48f3c9e6-14f4-bf87-ecd1-3bb8c5ab64d3-Dag11-12.jpg?Expires=1731342067260&KeyName=labelbox-assets-key-3&Signature=3PZ11KheBTgVWQI091avB_tpQpk;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opstsg1eyl07352p1s1vq0;Dag11-14.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F647d5947-31d3-5e4c-3e4c-8f1360531556-Dag11-14.jpg?Expires=1731342067261&KeyName=labelbox-assets-key-3&Signature=etwTSY1EKeXhkgbvurHM7GejNqI;Day11;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyl0762r7r3nci9;Dag12.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F589bcf65-3403-fd8b-d374-b2cc8a8e53e3-Dag12.jpg?Expires=1731342067261&KeyName=labelbox-assets-key-3&Signature=LFUWTxVNGRS7Si6xKL-o3vsnuVs;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dym07626x91nxoe;Dag12-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F50ff155a-aa51-168f-87a6-68d238766f07-Dag12-2.jpg?Expires=1731342067260&KeyName=labelbox-assets-key-3&Signature=rXEclGLZHKYremfyluw2Wl6E7kQ;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyn076257vxxrhn;Dag12-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fb6509c24-b27a-8f49-9e3b-b9ed54e3e453-Dag12-3.jpg?Expires=1731342067263&KeyName=labelbox-assets-key-3&Signature=VS3CYkZEFR6bqpmvPvPTv4RWNsU;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyo0762sn742wy5;Dag12-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa2f361f0-6883-be8d-1389-2121e50acc36-Dag12-4.jpg?Expires=1731342067264&KeyName=labelbox-assets-key-3&Signature=oANVYZt05TfuLDvzB4TY9E24NEQ;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyp07620v0frzzm;Dag12-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F75f879ec-8a83-c341-b140-f59c31abaaba-Dag12-5.jpg?Expires=1731342067264&KeyName=labelbox-assets-key-3&Signature=0Yv1f7y_JeHb_Ukl550u9le7OGw;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyq07620ko9tpxt;Dag12-6.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F3ccb5fd5-eabd-9db6-b5bf-167e276fb807-Dag12-6.jpg?Expires=1731342067265&KeyName=labelbox-assets-key-3&Signature=5ybyosHToFcueHjzxnWQa3Xz1bg;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyr0762wruvrck7;Dag12-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F633e57a2-64d5-cc92-223d-29206d1fc193-Dag12-7.jpg?Expires=1731342067266&KeyName=labelbox-assets-key-3&Signature=4BiaSG6410Yfd6xtMdXr46nOtIU;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dys0762hy3u4gpp;Dag12-8.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F4c0dc738-df70-c3c3-ec7b-6bd882957753-Dag12-8.jpg?Expires=1731342067265&KeyName=labelbox-assets-key-3&Signature=a6sLpL2VHNWeQEtA2m401yYrcNE;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyt0762aff77ige;Dag12-9.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa51b97b6-d11c-d3d3-f54f-db5a24681bd1-Dag12-9.jpg?Expires=1731342067265&KeyName=labelbox-assets-key-3&Signature=Su9A-b-4szcc2iLEILZpD6lnZ8s;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyu07621hea1a66;Dag12-10.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F5f30b96e-a4ec-a63f-17cf-5ff654b1cf52-Dag12-10.jpg?Expires=1731342067268&KeyName=labelbox-assets-key-3&Signature=b6VIhstUGwBKmvLZ9qkfUeCq-Qo;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2optzde1dyv0762dxpvz8a7;Dag12-11.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F82730ad3-14ab-62b3-9e60-0420e9340fab-Dag12-11.jpg?Expires=1731342067269&KeyName=labelbox-assets-key-3&Signature=GaU81f58yY-g7xvzbG8_HOPl1jw;Day12;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03s807848v95z9vd;Dag13.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fe84f2787-9dc0-00e2-5bc4-30561d2c5607-Dag13.jpg?Expires=1731342067270&KeyName=labelbox-assets-key-3&Signature=TkvQo8vVhF8q21tnzdioazG9h2s;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03s90784tb3c8zpj;Dag13-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F433c447b-0c9f-3b4c-110b-448661f41779-Dag13-2.jpg?Expires=1731342067270&KeyName=labelbox-assets-key-3&Signature=AnB28tAzSeiuqWMEyKJT2lyHzIw;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sa0784y5plas3a;Dag13-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ffbba1250-5033-b46d-eca7-adb40aeebe27-Dag13-3.jpg?Expires=1731342067269&KeyName=labelbox-assets-key-3&Signature=m_FqRs_iJAyYeDSCw7WUQVTTp3M;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sb0784lkpm3x5r;Dag13-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F2d1ecb24-17d5-a3c1-74ac-f14e1ca49bdb-Dag13-4.jpg?Expires=1731342067272&KeyName=labelbox-assets-key-3&Signature=5MXJ7H8VQcvLWl-xpqu5feGZGpk;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sc0784bn8l672b;Dag13-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fff084962-96c6-e4d5-acea-772af4bf1105-Dag13-5.jpg?Expires=1731342067273&KeyName=labelbox-assets-key-3&Signature=mtWW4Wyqozsoj6tkv_y7ncLKkmo;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03se0784rppdonf3;Dag13-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fc3f79a4a-5d7b-7ab9-efad-da710237b2ef-Dag13-7.jpg?Expires=1731342067273&KeyName=labelbox-assets-key-3&Signature=I1ozp_hRFSZnDbvt7nVKOElV68A;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sf0784gc9j6lpc;Dag13-8.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ff4d8a89b-39a7-3cca-f0b7-abd359c261db-Dag13-8.jpg?Expires=1731342067274&KeyName=labelbox-assets-key-3&Signature=f7wcr5NO9pyfQ65QUVFl-CnwqT8;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sg0784s62v3v4r;Dag13-9.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F8c2ea560-8bc9-8642-5bd9-02d8c7c3b673-Dag13-9.jpg?Expires=1731342067275&KeyName=labelbox-assets-key-3&Signature=MnBS0egXWsMjiOPwsSQ7A2yQAxM;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sh07844crj3dr0;Dag13-10.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fef0351c9-10e7-6587-5ef2-50848271f875-Dag13-10.jpg?Expires=1731342067274&KeyName=labelbox-assets-key-3&Signature=vWqtDAU8NYLTGgYDhA4Yqy9m7BE;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03si0784fdaha9yh;Dag13-11.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F2ab32547-a33b-acf9-7272-c07fdd412ac6-Dag13-11.jpg?Expires=1731342067274&KeyName=labelbox-assets-key-3&Signature=ypP3DStqdUH3AdoU_ryemLxGisk;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sl0784xutz9xk1;Dag13-14.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fc00d40c9-97c3-a42b-81e9-404fcf3742ea-Dag13-14.jpg?Expires=1731342067277&KeyName=labelbox-assets-key-3&Signature=ozFh1Y1XpudgEKNTbIfJRtHsh-4;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opw0uj03sq0784fv1haae0;Dag13-19.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fd71e240a-5cfc-c2e2-bc2b-9ba2a903dcfb-Dag13-19.jpg?Expires=1731342067277&KeyName=labelbox-assets-key-3&Signature=NrCUqEld_1LWZiAOfu-Gz-mOv4I;Day13;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 4624.0, Width: 3472.0
cm2opwztj10tz07090uivqjrh;Dag14.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F1d73a71f-c878-f46f-d1b3-1dde242fef51-Dag14.jpg?Expires=1731342067279&KeyName=labelbox-assets-key-3&Signature=oCJp5sn1tL-qdk9vJ9gPdeYXjvU;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u00709nvm6cf1l;Dag14-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fd3f5b156-ff75-104f-fd8f-fe5ac1fb02eb-Dag14-2.jpg?Expires=1731342067278&KeyName=labelbox-assets-key-3&Signature=EB4SjeCe4toJmjrYB7VD56BlSwQ;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u10709yzs20tx2;Dag14-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7fa48c2c-3f88-2baf-fbf3-90581d3d6d19-Dag14-3.jpg?Expires=1731342067278&KeyName=labelbox-assets-key-3&Signature=fNF7ui2DuyLU9ME06zIEWjDJ744;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u207097c46379c;Dag14-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa21d87a5-14be-0b85-1879-8ef6814ca851-Dag14-4.jpg?Expires=1731342067280&KeyName=labelbox-assets-key-3&Signature=pjnccauW72XsnvHK9K2d_8JDPvk;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u30709967rrmto;Dag14-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fbd8906c1-5be9-35f0-d234-912af0e901e1-Dag14-5.jpg?Expires=1731342067281&KeyName=labelbox-assets-key-3&Signature=rpu0qqJDP5GCqT1Z91PuRGroDcs;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u40709g7422xr8;Dag14-6.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F876f467e-bfdd-a82f-4da0-a51ff5e527cb-Dag14-6.jpg?Expires=1731342067281&KeyName=labelbox-assets-key-3&Signature=SW2fzlLEpXvT1B5DdfuMjcXZ31o;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u50709lf3mv7w1;Dag14-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ff845a8cf-b4e9-6508-e976-a6264aa3de13-Dag14-7.jpg?Expires=1731342067282&KeyName=labelbox-assets-key-3&Signature=mmwJrWIF9xtxJCGiJx9FM371oMo;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u60709ndsg1hj1;Dag14-8.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ffa09dfc0-e10f-c48f-1046-cac410ef810d-Dag14-8.jpg?Expires=1731342067283&KeyName=labelbox-assets-key-3&Signature=s1PGlVZYRfEx-rHYW_nrbhDbWaQ;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opwztj10u70709u1zy91is;Dag14-9.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F41682803-63c3-2cd9-0d7a-13c0ac2bb477-Dag14-9.jpg?Expires=1731342067282&KeyName=labelbox-assets-key-3&Signature=Y0e_Pr3YmJNkkujZ-H2ezhcT_Z0;Day14;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303sv078486d5n2nx;Dag15.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fcac5722f-a937-bc01-1640-44833415103e-Dag15.jpg?Expires=1731342067282&KeyName=labelbox-assets-key-3&Signature=YouwgiwppX9TAwjatueZvqaBFM0;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303sw0784xxgk12tj;Dag15-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F40c9204a-4a7d-194e-78c0-a65ffb9ff948-Dag15-2.jpg?Expires=1731342067285&KeyName=labelbox-assets-key-3&Signature=asBEsnRlBERhxGGr4T6UB-kD0hA;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303sx07847yxehyh2;Dag15-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F469df482-5e88-8af9-622c-2f7f392e089c-Dag15-3.jpg?Expires=1731342067285&KeyName=labelbox-assets-key-3&Signature=GVOtp1IYr9hiYkuj1cWxNpkXZ8Y;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303sy0784ohd8ss7u;Dag15-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fd72265e6-ea28-5354-8998-3cabd2ea9e5f-Dag15-4.jpg?Expires=1731342067287&KeyName=labelbox-assets-key-3&Signature=Fse-7039XWfB2TlsoyYTg7oRuLc;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303sz0784vt5c5sz4;Dag15-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F799c70e5-df95-c822-0ea8-51b054ea9bfc-Dag15-5.jpg?Expires=1731342067286&KeyName=labelbox-assets-key-3&Signature=1GUkW653sWUpoYTMYNGMHXZ3VQQ;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303t00784osmjmjyv;Dag15-6.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F72426698-f4fe-20f5-ab5a-fb8d0da04195-Dag15-6.jpg?Expires=1731342067286&KeyName=labelbox-assets-key-3&Signature=LWgCfUiX9fDUGG7yZVMonr5WNHw;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303t107841bw31pa8;Dag15-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F1024ea88-eb9c-461b-611e-ad1329cf60a7-Dag15-7.jpg?Expires=1731342067288&KeyName=labelbox-assets-key-3&Signature=hMucXoERTQcmyLxNdVJtQatGnow;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303t20784kq2ywcib;Dag15-8.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F583b8720-ade2-54a6-edbb-4a6bd69dc4ad-Dag15-8.jpg?Expires=1731342067289&KeyName=labelbox-assets-key-3&Signature=Ldim2jTmbML1qzwP2zhQf1oMdGQ;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303t50784yyf7gtix;Dag15-11.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7bb79895-8df1-ed1c-a7d9-039ce265d242-Dag15-11.jpg?Expires=1731342067289&KeyName=labelbox-assets-key-3&Signature=auy6S34Vsu1j9XQ_7uMP-sdFNqk;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 4624.0, Width: 3472.0
cm2opy6g303t70784u4h55pi8;Dag15-13.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F538759d6-003a-4ae4-8a6d-69ad2edabbb1-Dag15-13.jpg?Expires=1731342067290&KeyName=labelbox-assets-key-3&Signature=8qDca_Rh5onKpSHWSG1J9N5ta_c;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303t90784g6ep5d5k;Dag15-15.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F73c8ad9c-4f93-6025-c7c6-85f54d8a38ec-Dag15-15.jpg?Expires=1731342067291&KeyName=labelbox-assets-key-3&Signature=RoQDmEojPudRk6Io8EGBJYowyE8;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opy6g303tb0784uj21fbfd;Dag15-17.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fae026047-6f40-63fa-c69e-3905ce5eea84-Dag15-17.jpg?Expires=1731342067290&KeyName=labelbox-assets-key-3&Signature=lF6_991na7WztOTqRNQjNXKGXqU;Day15;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opzngn1mbo0744lym9hh3n;Dag16.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fc262822f-6587-2204-fd42-ebed212f7297-Dag16.jpg?Expires=1731342067290&KeyName=labelbox-assets-key-3&Signature=54_0dyCCFn3_uBM0W_Dv4sg5CyU;Day16;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opzngn1mbp0744zy1imc57;Dag16-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F9ed0408b-a983-9925-5f91-391708c0e102-Dag16-2.jpg?Expires=1731342067293&KeyName=labelbox-assets-key-3&Signature=85EoMyl9nkubBfeznjtVt5q1yZs;Day16;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opzngn1mbq074438n961s5;Dag16-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7bf43166-50dc-2f37-4a1d-b27255c63c38-Dag16-3.jpg?Expires=1731342067293&KeyName=labelbox-assets-key-3&Signature=7L2dSr5UsvBnn0n_YssAlbGP3qE;Day16;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opzngn1mbr0744geymwn1h;Dag16-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F38133bc6-6eea-0ccb-c666-64f79895ed5d-Dag16-4.jpg?Expires=1731342067295&KeyName=labelbox-assets-key-3&Signature=R9nrQc8rixBzcFPyQCVnRGW5ht0;Day16;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opzngn1mbs0744kltz7aq6;Dag16-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ffa850242-3444-e283-56e3-e9a6a9c46180-Dag16-5.jpg?Expires=1731342067294&KeyName=labelbox-assets-key-3&Signature=fYwq_zGr2slk2be2L1bXNUFsaOg;Day16;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
